1870.864263,0.016653,-0.016043,1.011140,-0.001222,-0.002291,-0.001527
1870.865414,0.016836,-0.015616,1.010890,-0.000916,-0.001985,-0.001680
1870.866542,0.016958,-0.015128,1.011140,-0.000458,-0.001833,-0.001833
1870.867734,0.016836,-0.015067,1.011440,-0.000153,-0.001833,-0.001833
1870.868873,0.016958,-0.015372,1.011620,0.000000,-0.002138,-0.001985
1870.870013,0.016958,-0.015616,1.011620,0.000000,-0.002443,-0.001985
1870.871101,0.016958,-0.015738,1.011010,-0.000153,-0.002443,-0.002138
1870.872404,0.016714,-0.015677,1.010590,-0.000305,-0.002138,-0.002138
1870.873547,0.016409,-0.015677,1.010650,-0.000458,-0.001833,-0.002291
1870.874640,0.016226,-0.015616,1.011010,-0.000611,-0.001833,-0.002443
1870.875827,0.016409,-0.015616,1.011320,-0.000611,-0.001680,-0.002596
1870.877756,0.016714,-0.015616,1.011140,-0.000611,-0.001680,-0.002596
1870.877949,0.017019,-0.015738,1.011010,-0.000458,-0.001680,-0.002596
1870.879250,0.017446,-0.016043,1.010830,-0.000611,-0.001680,-0.002443
1870.880281,0.017568,-0.015982,1.010770,-0.000764,-0.001680,-0.002291
1870.881420,0.017446,-0.015982,1.010650,-0.001222,-0.001833,-0.001985
1870.882564,0.017385,-0.016226,1.010590,-0.001222,-0.002291,-0.001985
1870.883698,0.017446,-0.016348,1.010400,-0.001222,-0.002749,-0.002138
1870.884788,0.017690,-0.016104,1.010280,-0.000916,-0.003207,-0.002291
1870.885935,0.017873,-0.015738,1.010160,-0.000611,-0.003512,-0.002291
1870.887106,0.017934,-0.015738,1.009920,-0.000153,-0.003971,-0.002291
1870.888208,0.017690,-0.015738,1.010100,0.000305,-0.004276,-0.002291
1870.889402,0.017568,-0.015616,1.010220,0.000611,-0.004429,-0.002443
1870.890542,0.017751,-0.015860,1.010040,0.000611,-0.004429,-0.002291
1870.891632,0.017812,-0.015982,1.010040,0.000458,-0.004276,-0.002138
1870.892785,0.017690,-0.016104,1.010280,0.000305,-0.004123,-0.001833
1870.893942,0.017385,-0.016409,1.010400,0.000000,-0.003971,-0.001680
1870.895160,0.017080,-0.016592,1.010280,-0.000305,-0.004123,-0.001833
1870.896268,0.017080,-0.016592,1.010400,-0.000458,-0.004429,-0.001985
1870.897351,0.017324,-0.016348,1.010590,-0.000458,-0.004734,-0.001985
1870.898605,0.017446,-0.016226,1.010710,-0.000458,-0.004734,-0.001985
1870.899643,0.017568,-0.016470,1.010650,-0.000611,-0.004581,-0.001833
1870.900810,0.017568,-0.016714,1.010590,-0.000611,-0.004123,-0.001833
1870.902026,0.017080,-0.016836,1.010890,-0.000764,-0.003818,-0.001833
1870.903049,0.016653,-0.016592,1.011380,-0.000458,-0.003360,-0.001833
1870.904297,0.016470,-0.016348,1.011620,0.000000,-0.002902,-0.001985
1870.905510,0.016592,-0.016104,1.011750,0.000611,-0.002443,-0.001985
1870.906496,0.016714,-0.015677,1.011680,0.001222,-0.002291,-0.001680
1870.907620,0.016714,-0.015372,1.011810,0.001527,-0.002291,-0.001680
1870.908865,0.016714,-0.015311,1.011750,0.001527,-0.002291,-0.001680
1870.909891,0.016592,-0.015494,1.011140,0.001374,-0.002291,-0.001527
1870.911032,0.016897,-0.015616,1.010710,0.001222,-0.002443,-0.001374
1870.912172,0.017080,-0.015494,1.010770,0.001222,-0.002902,-0.000916
1870.913313,0.017202,-0.015616,1.011070,0.000916,-0.003207,-0.000764
1870.914463,0.017202,-0.015494,1.011010,0.000458,-0.003512,-0.000764
1870.915602,0.017080,-0.015067,1.011140,0.000000,-0.003818,-0.001069
1870.916730,0.017080,-0.014762,1.011620,-0.000153,-0.004276,-0.001374
1870.917986,0.017080,-0.014762,1.011750,-0.000153,-0.004734,-0.001833
1870.919015,0.016775,-0.014823,1.011140,-0.000305,-0.005040,-0.002138
1870.920273,0.016592,-0.015128,1.010770,-0.000305,-0.005345,-0.002443
1870.921333,0.016470,-0.015494,1.010890,-0.000305,-0.005498,-0.002749
1870.922521,0.016775,-0.015555,1.010950,0.000000,-0.005345,-0.002749
1870.923647,0.017080,-0.015616,1.011070,0.000153,-0.005345,-0.002902
1870.924756,0.016897,-0.015494,1.011140,0.000458,-0.005192,-0.003054
1870.925857,0.016470,-0.015250,1.010950,0.000611,-0.005040,-0.002902
1870.927103,0.016226,-0.015128,1.010650,0.000458,-0.004887,-0.002749
1870.928156,0.016592,-0.015372,1.010530,0.000153,-0.004581,-0.002596
1870.929297,0.016836,-0.015494,1.010460,0.000000,-0.004581,-0.002749
1870.930393,0.016836,-0.015494,1.010650,-0.000153,-0.004429,-0.002749
1870.931537,0.016714,-0.015555,1.011010,-0.000305,-0.004123,-0.002749
1870.932729,0.016714,-0.015616,1.011380,-0.000458,-0.003665,-0.002749
1870.933818,0.016958,-0.015616,1.011500,-0.000305,-0.003207,-0.002596
1870.934957,0.017324,-0.015494,1.011750,-0.000153,-0.002902,-0.002596
1870.936150,0.017568,-0.015372,1.011810,0.000000,-0.002596,-0.002596
1870.937285,0.017812,-0.015250,1.011990,0.000153,-0.002596,-0.002749
1870.938436,0.018178,-0.015250,1.012230,0.000153,-0.002902,-0.002902
1870.939520,0.018178,-0.015860,1.011990,0.000153,-0.003054,-0.003054
1870.940712,0.017690,-0.016226,1.011500,0.000153,-0.003054,-0.003207
1870.941807,0.017568,-0.016104,1.010890,0.000305,-0.002749,-0.003360
1870.942937,0.017934,-0.015799,1.010770,0.000458,-0.002596,-0.003360
1870.944132,0.017934,-0.015616,1.010890,0.000611,-0.002596,-0.003360
1870.945270,0.018056,-0.015860,1.010770,0.000458,-0.002902,-0.003207
1870.946411,0.018117,-0.016043,1.010950,0.000458,-0.003360,-0.002902
1870.947551,0.017690,-0.015616,1.011010,0.000458,-0.003818,-0.002749
1870.948629,0.017446,-0.015433,1.010830,0.000764,-0.004276,-0.002443
1870.949820,0.017324,-0.015616,1.010770,0.000764,-0.004276,-0.002138
1870.950921,0.017202,-0.015921,1.010590,0.000764,-0.003971,-0.001833
1870.952111,0.017141,-0.015860,1.010400,0.000611,-0.003360,-0.001680
1870.953202,0.017080,-0.015738,1.010400,0.000458,-0.002749,-0.001680
1870.954345,0.017019,-0.015616,1.010650,0.000611,-0.002443,-0.001680
1870.955532,0.017019,-0.015616,1.010650,0.000764,-0.002291,-0.001680
1870.956672,0.017324,-0.015677,1.010280,0.001069,-0.002443,-0.001680
1870.957771,0.017568,-0.015738,1.010160,0.001222,-0.002596,-0.001680
1870.958900,0.017568,-0.016104,1.010040,0.001374,-0.002902,-0.001527
1870.960042,0.017446,-0.016470,1.010100,0.001222,-0.003512,-0.001374
1870.961234,0.017202,-0.016592,1.010160,0.001222,-0.004123,-0.001069
1870.962372,0.016958,-0.016470,1.010160,0.001069,-0.004581,-0.001069
1870.963479,0.016592,-0.016348,1.010100,0.001069,-0.005040,-0.001069
1870.964602,0.016226,-0.016226,1.010460,0.001222,-0.005192,-0.001222
1870.965796,0.016653,-0.015982,1.010890,0.001527,-0.005498,-0.001222
1870.966882,0.016836,-0.016043,1.010950,0.001527,-0.005651,-0.001374
1870.968080,0.016714,-0.016104,1.010770,0.001374,-0.005956,-0.001527
1870.969213,0.016714,-0.016104,1.011140,0.001222,-0.006109,-0.001680
1870.970354,0.016714,-0.015982,1.011500,0.001222,-0.005956,-0.001833
1870.971444,0.016836,-0.015982,1.011620,0.001222,-0.005498,-0.001985
1870.972635,0.016958,-0.015982,1.011500,0.001069,-0.005040,-0.001985
1870.973748,0.016836,-0.015982,1.010890,0.000764,-0.004429,-0.001985
1870.974885,0.017080,-0.015982,1.010460,0.000458,-0.003971,-0.001985
1870.976028,0.017141,-0.015860,1.010530,0.000153,-0.003512,-0.002138
1870.977186,0.017080,-0.015860,1.010650,0.000458,-0.003207,-0.002138
1870.978302,0.017202,-0.015616,1.010650,0.000916,-0.002902,-0.002138
1870.979554,0.016958,-0.015250,1.010950,0.001680,-0.002749,-0.002138
1870.980687,0.016531,-0.014945,1.011140,0.002138,-0.002596,-0.002138
1870.981787,0.016104,-0.015128,1.011140,0.002749,-0.002291,-0.002291
1870.982977,0.016104,-0.015494,1.010890,0.003054,-0.002138,-0.002291
1870.984134,0.016714,-0.015799,1.010950,0.003207,-0.001985,-0.002291
1870.985146,0.017080,-0.015921,1.011260,0.002902,-0.002291,-0.002291
1870.986296,0.017080,-0.015738,1.011140,0.002749,-0.002749,-0.002138
1870.987541,0.017263,-0.015799,1.010890,0.002443,-0.003207,-0.002138
1870.988697,0.017690,-0.015738,1.011140,0.002138,-0.003512,-0.002138
1870.989741,0.017568,-0.015494,1.011070,0.001680,-0.003665,-0.002291
1870.990962,0.017568,-0.015616,1.010890,0.001069,-0.003665,-0.002596
1870.992080,0.018056,-0.015494,1.011320,0.000458,-0.003512,-0.002749
1870.993239,0.017934,-0.015494,1.011620,-0.000153,-0.003360,-0.002749
1870.994325,0.017324,-0.015616,1.011620,-0.000611,-0.003054,-0.002902
1870.995422,0.017080,-0.015616,1.011560,-0.001069,-0.002902,-0.002902
1870.996694,0.017080,-0.015738,1.011500,-0.001527,-0.002902,-0.002749
1870.997800,0.017202,-0.015311,1.011260,-0.001833,-0.003054,-0.002902
1870.998946,0.017385,-0.015128,1.010890,-0.002138,-0.002902,-0.002902
1871.000101,0.017507,-0.014884,1.011010,-0.002138,-0.003054,-0.002902
1871.001137,0.017324,-0.014884,1.011010,-0.001527,-0.003512,-0.002596
1871.002428,0.017202,-0.015433,1.010400,-0.001527,-0.003512,-0.002596
1871.003519,0.017385,-0.016043,1.009850,-0.000153,-0.003512,-0.002291
1871.005071,0.017324,-0.016470,1.009980,-0.000153,-0.003512,-0.002291
1871.005680,0.017080,-0.016470,1.010530,0.000305,-0.003360,-0.001985
1871.006798,0.016958,-0.016104,1.010650,0.000916,-0.002902,-0.001833
1871.008028,0.017080,-0.015982,1.010530,0.001527,-0.002443,-0.001833
1871.009100,0.017446,-0.015738,1.010770,0.001680,-0.002443,-0.001833
1871.010234,0.017568,-0.015738,1.010650,0.001680,-0.002291,-0.001833
1871.011460,0.017324,-0.015738,1.010530,0.001680,-0.002443,-0.001833
1871.012600,0.017019,-0.015677,1.010890,0.001833,-0.002443,-0.001833
1871.013703,0.016958,-0.015494,1.010890,0.001680,-0.002749,-0.001680
1871.014778,0.016836,-0.015250,1.010890,0.001374,-0.002902,-0.001680
1871.016011,0.016836,-0.015372,1.010890,0.001069,-0.003207,-0.001527
1871.017143,0.017202,-0.015494,1.010400,0.000611,-0.003207,-0.001527
1871.018300,0.017263,-0.015372,1.009730,0.000458,-0.003207,-0.001527
1871.019425,0.017202,-0.015494,1.009550,0.000305,-0.003512,-0.001527
1871.020502,0.017446,-0.015860,1.009670,0.000458,-0.003971,-0.001680
1871.021624,0.017141,-0.016226,1.009550,0.000611,-0.004429,-0.001985
1871.022875,0.016775,-0.016470,1.009730,0.001222,-0.004734,-0.002291
1871.023927,0.016836,-0.016531,1.009790,0.001527,-0.004887,-0.002443
1871.025152,0.016958,-0.016714,1.010040,0.001833,-0.004887,-0.002443
1871.026273,0.016653,-0.016592,1.010590,0.001833,-0.004887,-0.002443
1871.027411,0.016592,-0.016348,1.010950,0.001680,-0.005192,-0.002291
1871.028554,0.016653,-0.016104,1.011260,0.001527,-0.005345,-0.001985
1871.029687,0.016348,-0.016043,1.011260,0.001527,-0.005345,-0.001833
1871.030742,0.016043,-0.015860,1.011500,0.001222,-0.005040,-0.001680
1871.031907,0.016104,-0.015677,1.011870,0.000764,-0.004581,-0.001527
1871.033031,0.016470,-0.015250,1.011750,0.000153,-0.004123,-0.001527
1871.034169,0.016836,-0.014640,1.011380,-0.000305,-0.003665,-0.001527
1871.035309,0.017019,-0.014884,1.011140,-0.000611,-0.003360,-0.001680
1871.036548,0.017263,-0.015433,1.011140,-0.000916,-0.003207,-0.001680
1871.037672,0.017202,-0.015494,1.011380,-0.000916,-0.003054,-0.001833
1871.038828,0.017080,-0.015616,1.011260,-0.000916,-0.003207,-0.001833
1871.039898,0.017080,-0.015860,1.010770,-0.000458,-0.003360,-0.001985
1871.041215,0.016836,-0.016165,1.010830,0.000000,-0.003665,-0.002138
1871.042282,0.016470,-0.015982,1.011140,0.000458,-0.004276,-0.002138
1871.043398,0.016409,-0.015372,1.011010,0.000764,-0.004887,-0.002291
1871.044467,0.016714,-0.015128,1.010650,0.001069,-0.005040,-0.002443
1871.045566,0.016775,-0.015189,1.010710,0.001069,-0.005040,-0.002596
1871.046791,0.016836,-0.015128,1.010650,0.000916,-0.004734,-0.002596
1871.047932,0.016897,-0.015128,1.010530,0.000764,-0.004429,-0.002596
1871.049085,0.016714,-0.015128,1.010280,0.000611,-0.003971,-0.002749
1871.050153,0.016531,-0.015189,1.010160,0.000611,-0.003665,-0.002596
1871.051349,0.016592,-0.015189,1.010400,0.000764,-0.003665,-0.002443
1871.052489,0.016592,-0.015067,1.010530,0.001069,-0.003665,-0.002291
1871.053561,0.016714,-0.014640,1.010160,0.001680,-0.003818,-0.002291
1871.054731,0.016836,-0.014518,1.010160,0.002291,-0.003818,-0.002443
1871.055828,0.016897,-0.014823,1.010280,0.002749,-0.003818,-0.002596
1871.057018,0.017080,-0.015006,1.010160,0.002596,-0.003971,-0.002443
1871.058148,0.017324,-0.014762,1.010040,0.002291,-0.004429,-0.002291
1871.059270,0.017324,-0.014640,1.009790,0.001833,-0.004734,-0.001985
1871.060380,0.017568,-0.014884,1.009310,0.001527,-0.005040,-0.001527
1871.061569,0.017690,-0.015250,1.009000,0.001222,-0.005345,-0.001374
1871.062711,0.017690,-0.015372,1.009180,0.000916,-0.005345,-0.001222
1871.063852,0.017690,-0.015128,1.009920,0.000458,-0.005345,-0.001222
1871.064939,0.017690,-0.015006,1.010530,0.000153,-0.005192,-0.001374
1871.066080,0.017385,-0.015189,1.010770,0.000000,-0.005040,-0.001527
1871.067221,0.017080,-0.015189,1.010890,-0.000153,-0.004734,-0.001985
1871.068392,0.016836,-0.015006,1.010890,-0.000153,-0.004429,-0.002138
1871.069498,0.016653,-0.015250,1.010770,-0.000305,-0.004276,-0.002138
1871.070698,0.016592,-0.015494,1.010770,-0.000305,-0.004123,-0.002138
1871.071831,0.016348,-0.015738,1.011010,-0.000305,-0.003971,-0.001985
1871.072965,0.016348,-0.015738,1.011010,-0.000305,-0.003818,-0.001985
1871.074193,0.016470,-0.015738,1.011140,-0.000305,-0.003665,-0.001833
1871.075224,0.016470,-0.016165,1.011620,-0.000458,-0.003512,-0.001680
1871.076365,0.016592,-0.016104,1.011990,-0.000153,-0.003665,-0.001680
1871.077501,0.016348,-0.015738,1.011990,0.000000,-0.003971,-0.001680
1871.078681,0.016104,-0.015799,1.012110,0.000458,-0.004276,-0.001985
1871.079889,0.016104,-0.015860,1.011930,0.000916,-0.004429,-0.002291
1871.081051,0.016226,-0.016043,1.011620,0.001527,-0.004734,-0.002443
1871.082114,0.016104,-0.016287,1.011320,0.001833,-0.004734,-0.002596
1871.083316,0.016470,-0.016592,1.011140,0.001985,-0.004887,-0.002443
1871.084371,0.016836,-0.016958,1.011010,0.001985,-0.004734,-0.002596
1871.085485,0.016714,-0.017019,1.010650,0.001527,-0.004581,-0.002443
1871.086635,0.016836,-0.016775,1.010710,0.001069,-0.003971,-0.002291
1871.087810,0.016836,-0.016592,1.010650,0.000458,-0.003512,-0.001985
1871.088907,0.016592,-0.016592,1.010590,0.000000,-0.003054,-0.001680
1871.090155,0.016592,-0.016714,1.010590,-0.000153,-0.002902,-0.001680
1871.091301,0.016958,-0.017080,1.010530,0.000000,-0.002749,-0.001680
1871.092362,0.017385,-0.017202,1.010280,0.000000,-0.002749,-0.001985
1871.093460,0.017080,-0.016958,1.010460,0.000305,-0.002749,-0.002138
1871.094663,0.016775,-0.016775,1.010650,0.000153,-0.002902,-0.002291
1871.095903,0.016958,-0.016836,1.010590,0.000305,-0.003054,-0.002291
1871.096885,0.016958,-0.016714,1.010710,0.000305,-0.003207,-0.002138
1871.098033,0.017202,-0.016531,1.010650,0.000458,-0.003665,-0.002138
1871.099198,0.017324,-0.015921,1.010710,0.000764,-0.003971,-0.001985
1871.100309,0.017080,-0.015494,1.011010,0.001069,-0.004276,-0.001985
1871.101464,0.016836,-0.015494,1.011200,0.001527,-0.004429,-0.001985
1871.102725,0.016653,-0.015616,1.011200,0.001985,-0.004123,-0.002291
1871.103836,0.016714,-0.015738,1.011320,0.002138,-0.003818,-0.002596
1871.104996,0.017263,-0.015860,1.011500,0.001985,-0.003512,-0.002902
1871.105982,0.017568,-0.015494,1.011500,0.001833,-0.003512,-0.003054
1871.107142,0.017568,-0.015189,1.011140,0.001680,-0.003360,-0.003054
1871.108318,0.017568,-0.015250,1.010890,0.001374,-0.003207,-0.003054
1871.109458,0.017690,-0.015372,1.010770,0.000916,-0.003054,-0.002902
1871.110546,0.017690,-0.015189,1.010950,0.000305,-0.002902,-0.002749
1871.111738,0.017690,-0.014640,1.011140,-0.000305,-0.002902,-0.002596
1871.112829,0.017934,-0.014274,1.011010,-0.000458,-0.003054,-0.002291
1871.114018,0.017690,-0.014030,1.011010,-0.000458,-0.003360,-0.001985
1871.115139,0.017080,-0.014030,1.011140,-0.000305,-0.003512,-0.001680
1871.116333,0.016897,-0.014213,1.011260,-0.000305,-0.003665,-0.001527
1871.117412,0.016714,-0.014152,1.011070,-0.000458,-0.003665,-0.001222
1871.118540,0.016470,-0.014152,1.010890,-0.000611,-0.003665,-0.001222
1871.119699,0.016409,-0.014213,1.010770,-0.000916,-0.003360,-0.001222
1871.120829,0.016470,-0.014335,1.010530,-0.000916,-0.003207,-0.001527
1871.122008,0.016775,-0.014640,1.010340,-0.000611,-0.002902,-0.001833
1871.123209,0.017080,-0.015006,1.010160,-0.000305,-0.002902,-0.002291
1871.124269,0.017324,-0.015128,1.010220,0.000000,-0.003054,-0.002596
1871.125378,0.017324,-0.015250,1.010340,0.000000,-0.003207,-0.002596
1871.126664,0.017080,-0.015494,1.010340,-0.000305,-0.003360,-0.002596
1871.127782,0.016714,-0.015860,1.010530,-0.000764,-0.003512,-0.002443
1871.128818,0.016714,-0.015982,1.010530,-0.001222,-0.003665,-0.002443
1871.130062,0.016714,-0.015921,1.010400,-0.001527,-0.003818,-0.002291
1871.131192,0.016653,-0.015799,1.010530,-0.001833,-0.003818,-0.002291
1871.132255,0.016714,-0.015738,1.010460,-0.001833,-0.003971,-0.002291
1871.133367,0.016592,-0.016104,1.010280,-0.001527,-0.004276,-0.002596
1871.134511,0.016714,-0.016348,1.010400,-0.001069,-0.004429,-0.002902
1871.135651,0.016592,-0.016104,1.010530,-0.000458,-0.004581,-0.003207
1871.136789,0.016470,-0.016226,1.010530,-0.000153,-0.004734,-0.003207
1871.138052,0.016592,-0.016470,1.010830,-0.000305,-0.004887,-0.003207
1871.139091,0.016592,-0.016714,1.011010,-0.000611,-0.004887,-0.003054
1871.140289,0.016470,-0.016897,1.010890,-0.001069,-0.004581,-0.002902
1871.141393,0.016409,-0.016836,1.010590,-0.001527,-0.004123,-0.002596
1871.142528,0.016592,-0.016592,1.010710,-0.001680,-0.003818,-0.002291
1871.143645,0.016470,-0.016348,1.010950,-0.001527,-0.003360,-0.001833
1871.144909,0.016165,-0.016104,1.011140,-0.001069,-0.003054,-0.001374
1871.145925,0.016165,-0.016348,1.011260,-0.000764,-0.002596,-0.000916
1871.147081,0.016226,-0.016531,1.011380,-0.000458,-0.002291,-0.000764
1871.148226,0.016348,-0.016226,1.011810,-0.000305,-0.002138,-0.000611
1871.149469,0.016592,-0.015860,1.011750,-0.000153,-0.002138,-0.000916
1871.150718,0.016714,-0.015738,1.011440,0.000000,-0.002291,-0.001833
1871.152203,0.017019,-0.015616,1.011260,0.000000,-0.002443,-0.002291
1871.152939,0.017141,-0.015738,1.010770,0.000000,-0.002443,-0.002291
