imu: 3947030595069 0.021289 -0.025498 1.01223 0.000305433 -0.00320704 -0.00427606
leftwheel: 3947030962281 0 -0
rightwheel: 3947031407951 0 0
leftwheel: 3947031961248 0 -0
imu: 3947031674537 0.021228 -0.025681 1.01217 0.000152716 -0.00366519 -0.00397062
ofs: 3947032052249 0 0 248 83 0
rightwheel: 3947032406044 0 0
leftwheel: 3947032962257 0 -0
imu: 3947032874173 0.020923 -0.025986 1.01242 0.000305433 -0.00397062 -0.00366519
rightwheel: 3947033406178 0 0
leftwheel: 3947033961516 0 -0
imu: 3947033943432 0.02074 -0.025986 1.01272 0.000305433 -0.00412334 -0.00320704
rightwheel: 3947034406895 0 0
leftwheel: 3947034962816 0 -0
imu: 3947035155901 0.021045 -0.025864 1.01248 0.000458149 -0.00381791 -0.00290161
rightwheel: 3947035407320 0 0
leftwheel: 3947035959742 0 -0
imu: 3947036295745 0.021228 -0.025498 1.01223 0.000458149 -0.00351248 -0.00229074
rightwheel: 3947036548914 0 0
leftwheel: 3947036959876 0 -0
rightwheel: 3947037410505 0 0
imu: 3947037436463 0.021411 -0.025376 1.01223 0.000305433 -0.00335976 -0.00213803
leftwheel: 3947037960010 0 -0
rightwheel: 3947038408597 0 0
imu: 3947038576307 0.021655 -0.025071 1.01223 0 -0.00320704 -0.00198531
leftwheel: 3947038960435 0 -0
rightwheel: 3947039408731 0 0
imu: 3947039742984 0.02196 -0.024888 1.0126 -0.000305433 -0.00305433 -0.00198531
leftwheel: 3947039961444 0 -0
rightwheel: 3947040475657 0 0
ofs: 3947040632575 0 0 244 83 0
imu: 3947040786868 0.02196 -0.025193 1.01297 -0.000458149 -0.00274889 -0.00198531
leftwheel: 3947040961578 0 -0
rightwheel: 3947041408415 0 0
leftwheel: 3947041957920 0 -0
imu: 3947042009545 0.021594 -0.025376 1.01309 -0.000152716 -0.00244346 -0.0018326
rightwheel: 3947042408257 0 0
leftwheel: 3947042960387 0 -0
imu: 3947043153181 0.021594 -0.02562 1.01248 0.000305433 -0.00213803 -0.00152716
rightwheel: 3947043407808 0 0
leftwheel: 3947043961104 0 -0
imu: 3947044295649 0.021716 -0.025803 1.01193 0.000610865 -0.00229074 -0.00137445
rightwheel: 3947044504484 0 0
leftwheel: 3947044952196 0 -0
imu: 3947045404575 0.021655 -0.026047 1.01193 0.000916298 -0.00244346 -0.00106901
rightwheel: 3947045512201 0 0
leftwheel: 3947045950289 0 -0
rightwheel: 3947046404126 0 0
imu: 3947046539461 0.021716 -0.025925 1.01205 0.00122173 -0.00259618 -0.000916298
leftwheel: 3947046946922 0 -0
rightwheel: 3947047402218 0 0
imu: 3947047664054 0.021472 -0.025498 1.01211 0.00152716 -0.00274889 -0.000763582
leftwheel: 3947047953390 0 -0
rightwheel: 3947048402560 0 0
imu: 3947048753438 0.021167 -0.025254 1.01236 0.00167988 -0.00274889 -0.000763582
leftwheel: 3947048942732 0 -0
ofs: 3947048938794 0 0 242 83 0
rightwheel: 3947049456653 0 0
leftwheel: 3947049943741 0 -0
imu: 3947049947532 0.020984 -0.02501 1.0126 0.00152716 -0.00274889 -0.00106901
rightwheel: 3947050430828 0 0
leftwheel: 3947050942416 0 -0
imu: 3947051042459 0.020679 -0.02501 1.01272 0.00137445 -0.00290161 -0.00106901
rightwheel: 3947051420462 0 0
leftwheel: 3947051943717 0 -0
imu: 3947052236553 0.020374 -0.025437 1.01272 0.000916298 -0.00305433 -0.00137445
rightwheel: 3947052532597 0 0
leftwheel: 3947052944142 0 -0
imu: 3947053362688 0.020374 -0.025742 1.0126 0.000763582 -0.00335976 -0.00152716
rightwheel: 3947053685857 0 0
leftwheel: 3947053943984 0 -0
rightwheel: 3947054443322 0 0
imu: 3947054468989 0.020862 -0.02562 1.0126 0.000458149 -0.00366519 -0.0018326
leftwheel: 3947054944118 0 -0
rightwheel: 3947055420414 0 0
leftwheel: 3947055944252 0 -0
imu: 3947055656375 0.020862 -0.025864 1.01248 0.000305433 -0.00397062 -0.00213803
rightwheel: 3947056596716 0 0
leftwheel: 3947056986678 0 -0
imu: 3947056928928 0.020618 -0.026108 1.01248 0.000152716 -0.00427606 -0.00229074
rightwheel: 3947057444015 0 0
leftwheel: 3947057992937 0 -0
ofs: 3947058335357 0 0 246 83 0
imu: 3947057937811 0.02074 -0.026108 1.01297 0 -0.00458149 -0.00229074
rightwheel: 3947058973529 0 0
leftwheel: 3947058992487 0 -0
imu: 3947059073863 0.02074 -0.026169 1.01333 0 -0.00473421 -0.00229074
rightwheel: 3947059422991 0 0
leftwheel: 3947059984163 0 -0
imu: 3947060315208 0.020496 -0.026413 1.01303 0 -0.00503964 -0.00213803
rightwheel: 3947060662294 0 0
leftwheel: 3947060993047 0 -0
imu: 3947061327300 0.020618 -0.026596 1.01217 -0.000152716 -0.00503964 -0.0018326
rightwheel: 3947061535843 0 0
leftwheel: 3947061992306 0 -0
rightwheel: 3947062421351 0 0
imu: 3947062560477 0.020679 -0.026779 1.01187 -0.000305433 -0.00488692 -0.0018326
leftwheel: 3947062991856 0 -0
rightwheel: 3947063419735 0 0
imu: 3947063609028 0.020496 -0.027206 1.01211 -0.000458149 -0.00473421 -0.0018326
leftwheel: 3947063992282 0 -0
rightwheel: 3947064423077 0 0
leftwheel: 3947064993291 0 -0
imu: 3947064887706 0.020496 -0.027511 1.01211 -0.000458149 -0.00458149 -0.00198531
rightwheel: 3947065421169 0 0
leftwheel: 3947065994008 0 -0
imu: 3947066027550 0.020618 -0.027694 1.01211 -0.000458149 -0.00442877 -0.00198531
rightwheel: 3947066445220 0 0
leftwheel: 3947066995892 0 -0
imu: 3947067036434 0.021045 -0.027694 1.01199 -0.000152716 -0.00412334 -0.00213803
rightwheel: 3947067619772 0 0
ofs: 3947067760211 0 0 245 83 0
leftwheel: 3947067993692 0 -0
imu: 3947068187652 0.021106 -0.027633 1.01175 0.000152716 -0.00381791 -0.00229074
rightwheel: 3947068452780 0 0
leftwheel: 3947068985951 0 -0
imu: 3947069343537 0.021045 -0.027511 1.01138 0.000763582 -0.00351248 -0.00259618
rightwheel: 3947069623248 0 0
leftwheel: 3947069992502 0 -0
rightwheel: 3947070406089 0 0
leftwheel: 3947070953260 0 -0
imu: 3947070563298 0.021106 -0.02745 1.01132 0.00122173 -0.00351248 -0.00274889
rightwheel: 3947071420514 0 0
imu: 3947071619724 0.021411 -0.02745 1.01138 0.00167988 -0.00351248 -0.00274889
leftwheel: 3947071942602 0 -0
rightwheel: 3947072420065 0 0
imu: 3947072708526 0.021838 -0.027572 1.01126 0.0018326 -0.00366519 -0.00259618
leftwheel: 3947072941861 0 -0
rightwheel: 3947073419907 0 0
leftwheel: 3947073942870 0 -0
imu: 3947073903203 0.021594 -0.027694 1.01162 0.0018326 -0.00366519 -0.00244346
rightwheel: 3947074419749 0 0
leftwheel: 3947074944170 0 -0
imu: 3947074989087 0.020984 -0.027572 1.01248 0.00152716 -0.00381791 -0.00198531
rightwheel: 3947075421050 0 0
leftwheel: 3947075943138 0 -0
imu: 3947076186390 0.020374 -0.027633 1.01321 0.00122173 -0.00412334 -0.0018326
rightwheel: 3947076474851 0 0
ofs: 3947076555934 0 0 248 84 0
leftwheel: 3947076943855 0 -0
imu: 3947077269649 0.020496 -0.027816 1.01388 0.000763582 -0.00442877 -0.00137445
rightwheel: 3947077706278 0 0
leftwheel: 3947077943322 0 -0
rightwheel: 3947078419326 0 0
imu: 3947078460160 0.02074 -0.027572 1.01431 0.000305433 -0.00488692 -0.00122173
leftwheel: 3947078950748 0 -0
rightwheel: 3947079420043 0 0
imu: 3947079553045 0.020862 -0.027511 1.01425 0 -0.00534507 -0.00122173
leftwheel: 3947079949131 0 -0
rightwheel: 3947080420177 0 0
leftwheel: 3947080949849 0 -0
imu: 3947080756764 0.021106 -0.027572 1.01364 0.000152716 -0.0056505 -0.00137445
rightwheel: 3947081421186 0 0
leftwheel: 3947081947649 0 -0
imu: 3947081834481 0.021167 -0.02745 1.01309 0.000458149 -0.00580322 -0.00152716
rightwheel: 3947082416945 0 0
leftwheel: 3947082950991 0 -0
imu: 3947083033825 0.021472 -0.027084 1.01266 0.000763582 -0.0056505 -0.00152716
rightwheel: 3947083419995 0 0
leftwheel: 3947083949375 0 -0
imu: 3947084196419 0.02135 -0.026718 1.01223 0.000916298 -0.00534507 -0.00152716
rightwheel: 3947084434129 0 0
leftwheel: 3947084949801 0 -0
ofs: 3947084937405 0 0 244 84 0
imu: 3947085253428 0.021167 -0.026657 1.01211 0.000916298 -0.00488692 -0.00167988
rightwheel: 3947085567848 0 0
leftwheel: 3947085950518 0 -0
imu: 3947086392105 0.021106 -0.026352 1.01217 0.000763582 -0.00442877 -0.0018326
rightwheel: 3947086659274 0 0
leftwheel: 3947086949777 0 -0
rightwheel: 3947087419948 0 0
leftwheel: 3947087950202 0 -0
imu: 3947087593491 0.021228 -0.025986 1.01223 0.000610865 -0.00412334 -0.00229074
rightwheel: 3947088553083 0 0
imu: 3947088683459 0.021594 -0.025864 1.01242 0.000305433 -0.00381791 -0.00259618
leftwheel: 3947088950919 0 -0
rightwheel: 3947089420799 0 0
imu: 3947089814844 0.021472 -0.025803 1.01248 0.000152716 -0.00366519 -0.00274889
leftwheel: 3947089950178 0 -0
rightwheel: 3947090419766 0 0
leftwheel: 3947090947979 0 -0
imu: 3947090957312 0.021167 -0.025742 1.01266 -0.000152716 -0.00335976 -0.00290161
rightwheel: 3947091420191 0 0
leftwheel: 3947091949571 0 -0
imu: 3947092094239 0.021106 -0.02562 1.0126 -0.000305433 -0.00305433 -0.00305433
rightwheel: 3947092423534 0 0
leftwheel: 3947092949413 0 -0
imu: 3947093233499 0.021594 -0.025437 1.01236 -0.000305433 -0.00290161 -0.00305433
rightwheel: 3947093541793 0 0
ofs: 3947093519772 0 0 242 83 0
leftwheel: 3947093950130 0 -0
imu: 3947094422343 0.021838 -0.025254 1.01284 -0.000152716 -0.00290161 -0.00305433
rightwheel: 3947094574303 0 0
leftwheel: 3947094949681 0 -0
rightwheel: 3947095421018 0 0
imu: 3947095515228 0.021472 -0.025132 1.01351 0 -0.00335976 -0.00320704
leftwheel: 3947095949815 0 -0
rightwheel: 3947096419694 0 0
leftwheel: 3947096943824 0 -0
imu: 3947096654488 0.021289 -0.025193 1.01358 0.000152716 -0.00366519 -0.00335976
rightwheel: 3947097418369 0 0
leftwheel: 3947097945999 0 -0
imu: 3947097844790 0.021106 -0.025132 1.01327 0.000152716 -0.00397062 -0.00335976
rightwheel: 3947098421128 0 0
leftwheel: 3947098943800 0 -0
imu: 3947098984633 0.020984 -0.025132 1.01339 0 -0.00412334 -0.00320704
rightwheel: 3947099418929 0 0
leftwheel: 3947099943933 0 -0
imu: 3947100098518 0.021228 -0.025193 1.01345 -0.000152716 -0.00412334 -0.00290161
rightwheel: 3947100420813 0 0
leftwheel: 3947100943776 0 -0
imu: 3947101215903 0.021228 -0.025254 1.01333 -0.000152716 -0.00412334 -0.00259618
rightwheel: 3947101512531 0 0
leftwheel: 3947101944201 0 -0
ofs: 3947102174620 0 0 252 83 0
imu: 3947102354871 0.020984 -0.025498 1.01309 0 -0.00427606 -0.00244346
rightwheel: 3947102487581 0 0
leftwheel: 3947102943752 0 -0
rightwheel: 3947103419756 0 0
imu: 3947103512798 0.02074 -0.025498 1.01284 0 -0.00427606 -0.00229074
leftwheel: 3947103943886 0 -0
rightwheel: 3947104420473 0 0
imu: 3947104636308 0.020984 -0.025376 1.01248 0 -0.00427606 -0.00213803
leftwheel: 3947104944311 0 -0
rightwheel: 3947105442191 0 0
leftwheel: 3947105943862 0 -0
imu: 3947105832736 0.021289 -0.02562 1.01223 0.000152716 -0.00427606 -0.0018326
rightwheel: 3947106442908 0 0
leftwheel: 3947106943704 0 -0
imu: 3947106918037 0.021472 -0.025742 1.01223 0.000305433 -0.00442877 -0.00167988
rightwheel: 3947107433416 0 0
leftwheel: 3947107946754 0 -0
imu: 3947108109506 0.021716 -0.025681 1.01248 0.000305433 -0.00473421 -0.00167988
rightwheel: 3947108462717 0 0
leftwheel: 3947108943222 0 -0
imu: 3947109194932 0.02196 -0.02562 1.01272 0.000152716 -0.00519235 -0.00167988
rightwheel: 3947109558352 0 0
leftwheel: 3947109944230 0 -0
imu: 3947110337401 0.021716 -0.025681 1.01284 -0.000152716 -0.00534507 -0.00167988
rightwheel: 3947110704612 0 0
ofs: 3947110855113 0 0 254 83 0
leftwheel: 3947110944364 0 -0
rightwheel: 3947111419785 0 0
imu: 3947111473161 0.021228 -0.025986 1.01297 -0.000305433 -0.0056505 -0.0018326
leftwheel: 3947111942456 0 -0
rightwheel: 3947112442378 0 0
leftwheel: 3947112944632 0 -0
imu: 3947112667254 0.021045 -0.02623 1.01309 -0.000610865 -0.00595594 -0.0018326
rightwheel: 3947113420053 0 0
leftwheel: 3947113943891 0 -0
imu: 3947113807390 0.021106 -0.026108 1.01345 -0.000916298 -0.00626137 -0.00167988
rightwheel: 3947114420187 0 0
leftwheel: 3947114944025 0 -0
imu: 3947114896774 0.021289 -0.025986 1.01358 -0.000916298 -0.00641409 -0.00152716
rightwheel: 3947115420029 0 0
leftwheel: 3947115943867 0 -0
imu: 3947116094952 0.021655 -0.025864 1.01345 -0.00106901 -0.00641409 -0.00152716
rightwheel: 3947116414913 0 0
leftwheel: 3947116944001 0 -0
imu: 3947117176169 0.021655 -0.025376 1.01345 -0.00106901 -0.00626137 -0.0018326
rightwheel: 3947117427880 0 0
leftwheel: 3947117942968 0 -0
imu: 3947118315430 0.02135 -0.025254 1.0137 -0.00106901 -0.00610865 -0.00198531
rightwheel: 3947118441722 0 0
leftwheel: 3947118949518 0 -0
ofs: 3947119276625 0 0 246 83 0
rightwheel: 3947119419981 0 0
imu: 3947119454690 0.02135 -0.025559 1.01376 -0.000916298 -0.0056505 -0.0018326
leftwheel: 3947119942944 0 -0
rightwheel: 3947120419240 0 0
imu: 3947120612908 0.02135 -0.025803 1.0137 -0.000458149 -0.00534507 -0.00198531
leftwheel: 3947120946869 0 -0
rightwheel: 3947121421707 0 0
leftwheel: 3947121946420 0 -0
imu: 3947121798252 0.021472 -0.025864 1.01358 -0.000152716 -0.00503964 -0.00198531
rightwheel: 3947122416591 0 0
leftwheel: 3947122947429 0 -0
imu: 3947122881512 0.021716 -0.025986 1.01272 0 -0.00473421 -0.00213803
rightwheel: 3947123419933 0 0
leftwheel: 3947123945521 0 -0
imu: 3947124080272 0.021594 -0.025864 1.01175 0.000152716 -0.00442877 -0.00213803
rightwheel: 3947124428234 0 0
leftwheel: 3947124946530 0 -0
imu: 3947125172282 0.02135 -0.025925 1.01126 0.000305433 -0.00412334 -0.0018326
rightwheel: 3947125420201 0 0
leftwheel: 3947125943164 0 -0
imu: 3947126361417 0.021289 -0.026047 1.01114 0.000305433 -0.00381791 -0.00167988
rightwheel: 3947126639378 0 0
leftwheel: 3947126944173 0 -0
rightwheel: 3947127421052 0 0
imu: 3947127494552 0.02135 -0.026108 1.0115 0.000610865 -0.00366519 -0.0018326
leftwheel: 3947127944306 0 -0
ofs: 3947128078911 0 0 241 83 0
rightwheel: 3947128420019 0 0
imu: 3947128582187 0.021472 -0.026108 1.01223 0.00106901 -0.00351248 -0.00213803
leftwheel: 3947128942107 0 -0
rightwheel: 3947129423070 0 0
leftwheel: 3947129943991 0 -0
imu: 3947129770739 0.021594 -0.026169 1.01229 0.00137445 -0.00351248 -0.00229074
rightwheel: 3947130420578 0 0
leftwheel: 3947130942958 0 -0
imu: 3947130910583 0.021838 -0.026352 1.01223 0.00152716 -0.00351248 -0.00244346
rightwheel: 3947131421004 0 0
leftwheel: 3947131943967 0 -0
imu: 3947132048676 0.022082 -0.026352 1.01223 0.00167988 -0.00366519 -0.00229074
rightwheel: 3947132418513 0 0
leftwheel: 3947132942934 0 -0
imu: 3947133257062 0.022204 -0.026352 1.01236 0.00152716 -0.00381791 -0.00229074
rightwheel: 3947133433230 0 0
leftwheel: 3947133944526 0 -0
imu: 3947134328946 0.022082 -0.02623 1.01236 0.00122173 -0.00397062 -0.00213803
rightwheel: 3947134555865 0 0
leftwheel: 3947134944368 0 -0
rightwheel: 3947135421248 0 0
imu: 3947135469665 0.021777 -0.026474 1.01248 0.00106901 -0.00412334 -0.00229074
leftwheel: 3947135943044 0 -0
rightwheel: 3947136420507 0 0
ofs: 3947136483361 0 0 244 83 0
imu: 3947136561383 0.021228 -0.026901 1.0126 0.000763582 -0.00412334 -0.00213803
leftwheel: 3947136943178 0 -0
rightwheel: 3947137420640 0 0
leftwheel: 3947137951770 0 -0
imu: 3947137781144 0.020862 -0.027206 1.01278 0.000305433 -0.00397062 -0.00213803
rightwheel: 3947138411149 0 0
leftwheel: 3947138944321 0 -0
imu: 3947138837570 0.020618 -0.027084 1.01309 0.000152716 -0.00381791 -0.00213803
rightwheel: 3947139412741 0 0
leftwheel: 3947139943288 0 -0
imu: 3947139977121 0.020679 -0.02684 1.01309 0 -0.00351248 -0.00213803
rightwheel: 3947140412584 0 0
leftwheel: 3947140943713 0 -0
imu: 3947141167715 0.020862 -0.026962 1.01284 -0.000305433 -0.00335976 -0.00229074
rightwheel: 3947141411842 0 0
leftwheel: 3947141943847 0 -0
imu: 3947142309309 0.020618 -0.02684 1.01242 -0.000152716 -0.00305433 -0.00213803
rightwheel: 3947142537102 0 0
leftwheel: 3947142942814 0 -0
rightwheel: 3947143413568 0 0
imu: 3947143452360 0.020496 -0.02684 1.01217 -0.000152716 -0.00290161 -0.0018326
leftwheel: 3947143943531 0 -0
rightwheel: 3947144412244 0 0
leftwheel: 3947144943082 0 -0
imu: 3947144588996 0.020435 -0.026962 1.01236 -0.000305433 -0.00290161 -0.00152716
ofs: 3947145232126 0 0 244 83 0
rightwheel: 3947145413545 0 0
imu: 3947145678672 0.02013 -0.026962 1.01236 -0.000458149 -0.00335976 -0.00122173
leftwheel: 3947145944966 0 -0
rightwheel: 3947146412803 0 0
leftwheel: 3947146944516 0 -0
imu: 3947146871307 0.020069 -0.027023 1.01217 -0.000458149 -0.00366519 -0.00122173
rightwheel: 3947147412937 0 0
leftwheel: 3947147954275 0 -0
imu: 3947147995984 0.020313 -0.027206 1.01168 -0.000305433 -0.00397062 -0.00122173
rightwheel: 3947148412196 0 0
leftwheel: 3947148944201 0 -0
imu: 3947149151286 0.020862 -0.027206 1.0115 -0.000305433 -0.00412334 -0.00122173
rightwheel: 3947149592873 0 0
leftwheel: 3947149944043 0 -0
imu: 3947150240671 0.021106 -0.026962 1.01168 -0.000152716 -0.00412334 -0.00122173
rightwheel: 3947150412464 0 0
leftwheel: 3947150941552 0 -0
imu: 3947151379347 0.020862 -0.026718 1.01162 -0.000305433 -0.00381791 -0.00122173
rightwheel: 3947151467140 0 0
leftwheel: 3947151944894 0 -0
rightwheel: 3947152418857 0 0
imu: 3947152552441 0.020862 -0.026596 1.01162 -0.000305433 -0.00366519 -0.00152716
leftwheel: 3947152943278 0 -0
rightwheel: 3947153411990 0 0
ofs: 3947153743035 0 0 245 83 0
imu: 3947153693159 0.02074 -0.026718 1.0115 -0.000305433 -0.00351248 -0.0018326
leftwheel: 3947153942828 0 -0
rightwheel: 3947154412124 0 0
leftwheel: 3947154942671 0 -0
imu: 3947154856628 0.020618 -0.026718 1.01187 -0.000152716 -0.00366519 -0.00213803
rightwheel: 3947155420133 0 0
leftwheel: 3947155943679 0 -0
imu: 3947155951846 0.020862 -0.026596 1.01242 0.000305433 -0.00381791 -0.00229074
rightwheel: 3947156419684 0 0
leftwheel: 3947156944105 0 -0
imu: 3947157133690 0.021106 -0.026413 1.01333 0.000763582 -0.00412334 -0.00229074
rightwheel: 3947157462693 0 0
leftwheel: 3947157943655 0 -0
imu: 3947158225700 0.021228 -0.026352 1.01412 0.00106901 -0.00427606 -0.00229074
rightwheel: 3947158509494 0 0
leftwheel: 3947158944664 0 -0
imu: 3947159370793 0.021472 -0.026108 1.01419 0.00106901 -0.00442877 -0.00244346
rightwheel: 3947159734213 0 0
leftwheel: 3947159942757 0 -0
rightwheel: 3947160420802 0 0
imu: 3947160506262 0.021594 -0.025498 1.01388 0.000763582 -0.00442877 -0.00244346
leftwheel: 3947160944640 0 -0
rightwheel: 3947161419478 0 0
imu: 3947161671772 0.021594 -0.025132 1.0137 0.000458149 -0.00442877 -0.00259618
leftwheel: 3947161944191 0 -0
ofs: 3947162007629 0 0 252 83 0
rightwheel: 3947162422820 0 0
imu: 3947162787698 0.021472 -0.02562 1.01394 0 -0.00412334 -0.00290161
leftwheel: 3947162944033 0 -0
rightwheel: 3947163417121 0 0
leftwheel: 3947163942125 0 -0
imu: 3947163976251 0.020923 -0.025925 1.01358 -0.000305433 -0.00397062 -0.00305433
rightwheel: 3947164419588 0 0
leftwheel: 3947164944009 0 -0
imu: 3947165115802 0.020496 -0.025803 1.01284 -0.000610865 -0.00366519 -0.00305433
rightwheel: 3947165419430 0 0
leftwheel: 3947165942393 0 -0
imu: 3947166255937 0.020862 -0.025742 1.01266 -0.000916298 -0.00335976 -0.00274889
rightwheel: 3947166571815 0 0
leftwheel: 3947166943985 0 -0
imu: 3947167394906 0.021228 -0.02562 1.01242 -0.000916298 -0.00290161 -0.00244346
rightwheel: 3947167673450 0 0
leftwheel: 3947167942661 0 -0
rightwheel: 3947168420415 0 0
imu: 3947168542916 0.021228 -0.025376 1.01211 -0.000763582 -0.00274889 -0.00198531
leftwheel: 3947168943670 0 -0
rightwheel: 3947169418799 0 0
imu: 3947169625592 0.021106 -0.025132 1.01211 -0.000610865 -0.00290161 -0.0018326
leftwheel: 3947169944095 0 -0
ofs: 3947170367598 0 0 0 83 0
rightwheel: 3947170580226 0 0
leftwheel: 3947170942771 0 -0
imu: 3947170819395 0.020984 -0.025376 1.01193 -0.000305433 -0.00320704 -0.00167988
rightwheel: 3947171420817 0 0
leftwheel: 3947171944071 0 -0
imu: 3947171957488 0.020862 -0.025742 1.01223 -0.000152716 -0.00335976 -0.00167988
rightwheel: 3947172419200 0 0
leftwheel: 3947172944497 0 -0
imu: 3947173045998 0.020618 -0.02562 1.0126 0 -0.00351248 -0.00198531
rightwheel: 3947173420793 0 0
leftwheel: 3947173944339 0 -0
imu: 3947174243300 0.020862 -0.025376 1.0129 0.000152716 -0.00366519 -0.00213803
rightwheel: 3947174494719 0 0
leftwheel: 3947174943306 0 -0
imu: 3947175365060 0.021228 -0.025193 1.01339 0 -0.00397062 -0.00244346
rightwheel: 3947175669854 0 0
leftwheel: 3947175942857 0 -0
rightwheel: 3947176419736 0 0
imu: 3947176466403 0.020984 -0.02501 1.01388 -0.000152716 -0.00427606 -0.00244346
leftwheel: 3947176943865 0 -0
rightwheel: 3947177474703 0 0
imu: 3947177659622 0.020618 -0.025132 1.01394 -0.000305433 -0.00473421 -0.00259618
leftwheel: 3947177943416 0 -0
rightwheel: 3947178420295 0 0
ofs: 3947178773506 0 0 251 83 0
leftwheel: 3947178942091 0 -0
imu: 3947178803549 0.020618 -0.025254 1.01382 -0.000305433 -0.00519235 -0.00274889
rightwheel: 3947179419846 0 0
leftwheel: 3947179943975 0 -0
imu: 3947179938725 0.020801 -0.025132 1.0137 -0.000305433 -0.00534507 -0.00290161
rightwheel: 3947180415896 0 0
leftwheel: 3947180943818 0 -0
imu: 3947181028110 0.020496 -0.024888 1.01345 -0.000458149 -0.00519235 -0.00305433
rightwheel: 3947181419530 0 0
leftwheel: 3947181944243 0 -0
imu: 3947182217537 0.020435 -0.025132 1.01333 -0.000458149 -0.00458149 -0.00335976
rightwheel: 3947182573957 0 0
leftwheel: 3947182943794 0 -0
imu: 3947183311880 0.020496 -0.025498 1.01309 -0.000305433 -0.00381791 -0.00335976
rightwheel: 3947183466173 0 0
leftwheel: 3947183945094 0 -0
rightwheel: 3947184416723 0 0
imu: 3947184481766 0.02074 -0.025498 1.01297 -0.000152716 -0.00320704 -0.00335976
leftwheel: 3947184944353 0 -0
rightwheel: 3947185412774 0 0
imu: 3947185635901 0.021228 -0.025864 1.01266 0.000152716 -0.00274889 -0.00320704
leftwheel: 3947185943028 0 -0
